path,Smiles
/beegfs/home/m.romanov/thesis/benchmarking/datasets/USPTO/US07314576-20080101-C00011.png,CC(CC=C1C[C@@H](C)OC1=O)CC(C)(C)C
/beegfs/home/m.romanov/thesis/benchmarking/datasets/USPTO/US07314576-20080101-C00012.png,CC1C/C(=C/C2CCCCC2)C(=O)O1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/USPTO/US07314576-20080101-C00013.png,CCCCC1CCC(=O)O1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/USPTO/US07314576-20080101-C00014.png,CCCCCC1CCC(=O)O1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/USPTO/US07314576-20080101-C00015.png,CCCCCCC1CCC(=O)O1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/USPTO/US07314576-20080101-C00016.png,CCCCCCCC1CCC(=O)O1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/USPTO/US07314576-20080101-C00017.png,CCCCCCCCC1CCC(=O)O1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/USPTO/US07314576-20080101-C00019.png,CCCCCCCC1CCOC1=O
/beegfs/home/m.romanov/thesis/benchmarking/datasets/USPTO/US07314576-20080101-C00021.png,CCC[C@@H]1C[C@H](C)OC1=O
/beegfs/home/m.romanov/thesis/benchmarking/datasets/USPTO/US07314576-20080101-C00022.png,CCCC[C@@H]1C[C@H](C)OC1=O
/beegfs/home/m.romanov/thesis/benchmarking/datasets/USPTO/US07314576-20080101-C00023.png,CCCCC[C@@H]1C[C@H](C)OC1=O
/beegfs/home/m.romanov/thesis/benchmarking/datasets/USPTO/US07314576-20080101-C00024.png,CCCCCC[C@@H]1C[C@H](C)OC1=O
/beegfs/home/m.romanov/thesis/benchmarking/datasets/USPTO/US07314576-20080101-C00025.png,CCCCCCC[C@@H]1C[C@H](C)OC1=O
/beegfs/home/m.romanov/thesis/benchmarking/datasets/USPTO/US07314576-20080101-C00026.png,CCCCCCCC[C@@H]1C[C@H](C)OC1=O
/beegfs/home/m.romanov/thesis/benchmarking/datasets/USPTO/US07314576-20080101-C00027.png,CC(CC[C@@H]1C[C@H](C)OC1=O)CC(C)(C)C
/beegfs/home/m.romanov/thesis/benchmarking/datasets/USPTO/US07314576-20080101-C00028.png,C[C@H]1C[C@@H](CC2CCCCC2)C(=O)O1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/USPTO/US07314576-20080101-C00029.png,CCCCCC[C@]1(C)CCC(=O)O1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/USPTO/US07314576-20080101-C00030.png,CCCCCCCC[C@]1(C)CCC(=O)O1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/USPTO/US07314576-20080101-C00031.png,O=C1OC[C@H]2CCCC[C@@H]12
/beegfs/home/m.romanov/thesis/benchmarking/datasets/USPTO/US07314576-20080101-C00032.png,CCCCCC1CCCC(=O)O1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/USPTO/US07314576-20080101-C00033.png,CCCCCCC1CCCC(=O)O1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/USPTO/US07314576-20080101-C00034.png,CCCCCCCC1CCCC(=O)O1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/USPTO/US07314576-20080101-C00035.png,CCCCCCC1CCOC1=O.CCCCCCC1COC(=O)C1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/USPTO/US07314633-20080101-C00005.png,CCOC(=O)CC(C(=O)OCC)=C1CC(C)(C)N(O)C(C)(C)C1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/USPTO/US07314653-20080101-C00090.png,C=CC1CCC(c2ccc(C#N)cc2)CC1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/USPTO/US07314653-20080101-C00094.png,C=CC1CCC(C2CCC(c3ccc(F)c(F)c3)CC2)CC1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/USPTO/US07314653-20080101-C00109.png,C=CC1CCC(C2CCC(CC)CC2)CC1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/USPTO/US07314653-20080101-C00118.png,Cc1cc(O)c(C(C)(C)C)cc1Cc1cc(C(C)(C)C)c(O)cc1C
/beegfs/home/m.romanov/thesis/benchmarking/datasets/USPTO/US07314653-20080101-C00119.png,Cc1cc(O)c(C(C)(C)C)cc1C(c1cc(C(C)(C)C)c(O)cc1C)C(C)C
/beegfs/home/m.romanov/thesis/benchmarking/datasets/USPTO/US07314653-20080101-C00122.png,CC(C)(C)c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/USPTO/US07314653-20080101-C00125.png,CC(C)(C)c1cc(-c2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)cc(C(C)(C)C)c1O
/beegfs/home/m.romanov/thesis/benchmarking/datasets/USPTO/US07314653-20080101-C00126.png,CC(C)(C)CC(C)(C)c1ccc(O)c(Cn2nc3ccccc3n2)c1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/USPTO/US07314653-20080101-C00127.png,Cc1ccc(O)c(-n2nc3ccccc3n2)c1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/USPTO/US07314653-20080101-C00128.png,CC(C)(C)c1cc(-n2nc3ccc(Cl)cc3n2)c(O)c(C(C)(C)C)c1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/USPTO/US07314653-20080101-C00129.png,CC(C)(C)c1cc(-n2nc3ccccc3n2)c(O)c(C(C)(C)C)c1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/USPTO/US07314653-20080101-C00130.png,CC(C)(c1ccccc1)c1cc(-n2nc3ccccc3n2)c(O)c(C(C)(C)c2ccccc2)c1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/USPTO/US07314653-20080101-C00131.png,COC(=O)CCc1cc(-n2nc3ccc(Cl)cc3n2)c(O)c(C(C)(C)C)c1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/USPTO/US07314653-20080101-C00132.png,CCCCCCCCCCCCOCC(O)COc1ccc(-c2nc(-c3ccc(C)cc3C)nc(-c3ccc(C)cc3C)n2)c(O)c1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/USPTO/US07314653-20080101-C00136.png,CCCC1CCC(C2CCC(c3ccc(CC(C)CC)cc3)CC2)CC1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/USPTO/US07314653-20080101-C00137.png,CCCCCCCCC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4CC[C@H]([C@H](C)CCCC(C)C)[C@@]4(C)CC[C@@H]32)C1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/USPTO/US07314653-20080101-C00138.png,CCCCCCC(C)Oc1c(F)cc(C2CCC(C3CCC(CCCCC)CC3)CC2)cc1F
/beegfs/home/m.romanov/thesis/benchmarking/datasets/USPTO/US07314653-20080101-C00141.png,CCCCCCC(C)Oc1c(F)cc(-c2ccc(C34CCC(CCCCC)(CC3)CC4)cc2)cc1F
/beegfs/home/m.romanov/thesis/benchmarking/datasets/USPTO/US07314654-20080101-C00028.png,C=CC(=O)OCCCCOc1ccc(C(C)=O)cc1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/USPTO/US07314691-20080101-C00001.png,C.C.C=C(O)C(C)C(C)C(=O)O
/beegfs/home/m.romanov/thesis/benchmarking/datasets/USPTO/US07314692-20080101-C00032.png,CC(C)(C)c1cc(C=O)cc(C(C)(C)C)c1O
/beegfs/home/m.romanov/thesis/benchmarking/datasets/USPTO/US07314692-20080101-C00033.png,NNc1ccc([N+](=O)[O-])cc1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/USPTO/US07314692-20080101-C00034.png,CC(C)(C)c1cc(C=NNc2ccc([N+](=O)[O-])cc2)cc(C(C)(C)C)c1O
/beegfs/home/m.romanov/thesis/benchmarking/datasets/USPTO/US07314693-20080101-C00039.png,CCN(CC)c1ccc(C(C)(C)C)cc1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/USPTO/US07314693-20080101-C00040.png,CCN(CC)c1cccc(N(CC)CC)c1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/USPTO/US07314693-20080101-C00041.png,CCN(CC)c1ccccc1N(CC)CC
/beegfs/home/m.romanov/thesis/benchmarking/datasets/USPTO/US07314693-20080101-C00042.png,CCN(CC)c1c(C)ccc2ccccc12
/beegfs/home/m.romanov/thesis/benchmarking/datasets/USPTO/US07314693-20080101-C00043.png,CC(C)N(C)c1ccc2ccccc2c1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/USPTO/US07314693-20080101-C00045.png,CCN(CC)c1cc(N(CC)CC)cc(N(CC)CC)c1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/USPTO/US07314693-20080101-C00046.png,CCN(Cc1ccccc1)c1cccc(N(CC)Cc2ccccc2)c1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/USPTO/US07314693-20080101-C00047.png,CCN(Cc1ccc(C)cc1)c1ccc2ccc3cccc4ccc1c2c34
/beegfs/home/m.romanov/thesis/benchmarking/datasets/USPTO/US07314693-20080101-C00048.png,CCN(CC)c1cccc(N(c2ccccc2)c2ccccc2)c1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/USPTO/US07314693-20080101-C00050.png,CCN(CC)c1cccc(N(c2cccc(N(CC)CC)c2)c2c3ccccc3cc3ccccc23)c1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/USPTO/US07314693-20080101-C00051.png,CCN(CC)c1cccc(N(c2ccc(C)cc2)c2ccc(C)cc2)c1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/USPTO/US07314693-20080101-C00053.png,Cc1ccc(N(c2ccc(C)cc2)c2cccc(N(Cc3ccccc3)Cc3ccccc3)c2)cc1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/USPTO/US07314693-20080101-C00054.png,CCN(Cc1cccc2ccccc12)c1cccc(N(c2ccc(C)cc2)c2ccc3ccccc3c2)c1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/USPTO/US07314693-20080101-C00055.png,CCN(CC)c1ccc(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/USPTO/US07314693-20080101-C00056.png,CCN(CC)c1cccc(N(c2ccc(C)cc2)c2ccc(-c3ccc(C)cc3)cc2)c1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/USPTO/US07314693-20080101-C00057.png,CCN(CC)c1ccc(-c2ccc(N(c3ccc(C)cc3)c3ccc(C)cc3)cc2)cc1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/USPTO/US07314693-20080101-C00058.png,CCN(CC)c1ccc(-c2ccc(N(c3ccc(C)cc3)c3ccc(C)cc3)c(C)c2)cc1C
/beegfs/home/m.romanov/thesis/benchmarking/datasets/USPTO/US07314693-20080101-C00059.png,CCN(CC)c1ccc2c(c1)C(C)(C)c1cc(N(c3ccc(C)cc3)c3ccc(C)cc3)ccc1-2
/beegfs/home/m.romanov/thesis/benchmarking/datasets/USPTO/US07314693-20080101-C00060.png,CCN(CC)c1cc(-c2ccc(N(c3ccc(C)c(C)c3)c3ccc(C)c(C)c3)cc2)ccc1C
/beegfs/home/m.romanov/thesis/benchmarking/datasets/USPTO/US07314693-20080101-C00061.png,CCN(CC)c1cccc(N(c2ccc(C)cc2)c2ccc(-c3ccc4ccc5cccc6ccc3c4c56)cc2)c1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/USPTO/US07314693-20080101-C00062.png,Cc1ccc(N(c2cccc(N(Cc3ccccc3)Cc3ccccc3)c2)c2ccc3c(c2)C(C)(C)c2ccccc2-3)cc1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/USPTO/US07314693-20080101-C00063.png,CCN(Cc1ccccc1)c1ccc(-c2ccc(N(c3ccc(C)c(C)c3)c3ccc(C)c(C)c3)cc2)cc1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/USPTO/US07314693-20080101-C00074.png,CCN(CC)c1cccc(N(c2ccc(Cc3ccc(N(c4cccc(N(CC)CC)c4)c4ccccc4N(C)C)c(Cl)c3)cc2Cl)c2ccccc2N(C)C)c1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/USPTO/US07314693-20080101-C00076.png,CCN(CC)c1cccc(N(c2cccc(C)c2)c2cccc(N(c3cccc(C)c3)c3cccc(N(CC)CC)c3)c2)c1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/USPTO/US07314693-20080101-C00077.png,CCN(CC)c1cccc(N(c2cccc(N(CC)CC)c2)c2cc(N(c3cccc(N(CC)CC)c3)c3cccc(N(CC)CC)c3)cc(N(c3cccc(N(CC)CC)c3)c3cccc(N(CC)CC)c3)c2)c1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/USPTO/US07314693-20080101-C00078.png,CCN(CC)c1ccccc1N(c1ccccc1)c1ccc2c(c1)c1cc(N(c3ccccc3)c3ccccc3)ccc1n2CC
/beegfs/home/m.romanov/thesis/benchmarking/datasets/USPTO/US07314693-20080101-C00079.png,CCN(Cc1ccccc1)c1cccc(N(c2cccc(C)c2)c2cccc(N(c3cccc(C)c3)c3cccc(N(CC)Cc4ccccc4)c3)c2)c1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/USPTO/US07314693-20080101-C00080.png,CCN(CC)c1ccc(C(c2ccccn2)c2ccc(N(CC)CC)cc2C)c(C)c1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/USPTO/US07314693-20080101-C00081.png,CCN(CC)c1ccc(C(c2cccs2)c2ccc(N(CC)CC)cc2C)c(C)c1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/USPTO/US07314693-20080101-C00085.png,CCN(CC)c1ccc(C(c2ccccc2)(c2ccc(N(CC)CC)cc2)c2ccc(N(c3ccc(C)cc3)c3ccc(C)cc3)cc2)cc1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/USPTO/US07314693-20080101-C00086.png,CCN(CC)c1ccc(C(C)(c2ccc(-c3ccc(N(c4ccc(C)cc4)c4ccc(C)cc4)cc3)cc2)c2ccc(N(CC)CC)cc2)cc1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/USPTO/US07314693-20080101-C00087.png,CCN(CC)c1ccc(C(c2ccc(C)cc2)(c2ccc(N(CC)CC)cc2)c2ccc(N(c3ccc(C)cc3)c3ccc(-c4ccc(C)cc4)cc3)cc2)cc1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/USPTO/US07314693-20080101-C00088.png,CCN(CC)c1ccc(C(CC)(c2ccccc2)c2ccc(N(c3ccc(C)cc3)c3ccc4ccc5cccc6ccc3c4c56)cc2)cc1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/USPTO/US07314693-20080101-C00091.png,CCN(Cc1ccccc1)c1ccc(C(C)(c2ccc(N(CC)Cc3ccccc3)cc2)c2ccc(N(c3ccc(C)cc3)c3ccc(C)cc3)cc2)cc1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/USPTO/US07314693-20080101-C00100.png,CCN(CC)c1ccc(C(c2ccc(-n3c4ccccc4c4ccccc43)cc2)(c2ccc(-n3c4ccccc4c4ccccc43)cc2)c2ccc(-n3c4ccccc4c4ccccc43)cc2)cc1N(CC)CC
/beegfs/home/m.romanov/thesis/benchmarking/datasets/USPTO/US07314693-20080101-C00106.png,CCN(CC)c1ccc(C(=CC=C(c2ccc(N(CC)CC)cc2)c2ccc(N(CC)CC)cc2)c2ccc(N(CC)CC)cc2)cc1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/USPTO/US07314693-20080101-C00107.png,CCN(Cc1ccccc1)c1cccc(C(=C(c2ccccc2)c2ccccc2)c2cccc(N(CC)Cc3ccccc3)c2)c1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/USPTO/US07314693-20080101-C00108.png,CCN(CCc1ccccc1)c1cccc(C(=CC=C(c2ccccc2)c2ccccc2)c2cccc(N(CC)CCc3ccccc3)c2)c1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/USPTO/US07314693-20080101-C00111.png,CCN(CC)c1ccc(C(CCC(c2ccccc2)c2ccccc2)c2ccc(N(CC)CC)cc2)cc1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/USPTO/US07314693-20080101-C00118.png,CCN(CC)c1ccc2c(c1)C(=Cc1ccc(N(c3ccc(C)cc3)c3ccc(C)cc3)cc1)c1ccccc1C=C2
/beegfs/home/m.romanov/thesis/benchmarking/datasets/USPTO/US07314693-20080101-C00119.png,CCN(CC)c1cccc(C(=CC=C(c2ccccc2)c2cccc(N(CC)CC)c2)c2ccccc2)c1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/USPTO/US07314693-20080101-C00121.png,CCN(Cc1ccccc1)c1ccc(C=C(c2ccccc2)c2ccccc2)cc1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/USPTO/US07314693-20080101-C00122.png,C(=C(c1ccccc1)c1ccccc1)c1ccc(N(Cc2ccccc2)Cc2ccccc2)cc1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/USPTO/US07314693-20080101-C00123.png,CCN(CC)c1ccc(CCc2ccc(N(c3ccc(C)cc3)c3ccc(C)cc3)cc2)cc1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/USPTO/US07314693-20080101-C00126.png,CCN(CC)c1ccc(CCCCc2ccc(N(c3ccc(C)cc3)c3ccc(C)cc3)cc2)cc1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/USPTO/US07314693-20080101-C00129.png,CCN(CC)c1ccc(CCc2ccc(N(c3ccc(-c4ccc(C)cc4)cc3)c3ccc(C)c(C)c3)cc2C)cc1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/USPTO/US07314693-20080101-C00130.png,COc1ccc(N(c2ccccc2)c2ccc(CCc3ccc(N4CCCC4)cc3)cc2)cc1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/USPTO/US07314693-20080101-C00131.png,CCN(CC)c1ccc(CCc2ccc3c(c2)c2cc(Cl)ccc2n3CC)cc1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/USPTO/US07314693-20080101-C00132.png,CCN(CC)c1ccc(CCc2ccc(N(CC)Cc3ccccc3)cc2)cc1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/USPTO/US07314693-20080101-C00137.png,CCN(CC)c1ccc(C=Cc2ccc(N(c3ccc(C)cc3)c3ccc(C=Cc4ccc(N(CC)CC)cc4)cc3)cc2)cc1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/USPTO/US07314693-20080101-C00139.png,CCN(CC)c1cccc(/C(=C\c2ccc3c(c2)c2cc(/C=C(/c4ccccc4)c4cccc(N(CC)CC)c4)ccc2n3CC)c2ccccc2)c1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/USPTO/US07314693-20080101-C00140.png,CCN(CC)c1ccc(C=Cc2ccc(N(c3ccc(C)cc3)c3ccc(C=Cc4ccccc4)cc3)cc2)c(N(CC)CC)c1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/USPTO/US07314693-20080101-C00145.png,CCN(CC)c1ccc(CCc2ccc(N(c3ccc(C)cc3)c3ccc(CCc4ccc(N(CC)CC)cc4)cc3)cc2)cc1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/USPTO/US07314693-20080101-C00146.png,CCN(CC)c1ccc(CCc2ccc(N(c3ccc(C)cc3)c3ccc(CCc4ccccc4)cc3)cc2)cc1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/USPTO/US07314693-20080101-C00147.png,CCc1ccc(-c2ccc(N(c3ccc(CCc4ccc(N(CC)CC)cc4)c(C)c3)c3ccc(CCc4ccc(N(CC)CC)cc4)c(C)c3)cc2)cc1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/USPTO/US07314693-20080101-C00148.png,CCN(CC)c1ccc(CCCCc2ccc(N(c3ccc(C)cc3)c3ccc(CCCCc4ccc(N(CC)CC)cc4)cc3)cc2)cc1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/USPTO/US07314693-20080101-C00152.png,CCN(CC)c1ccc(CCc2ccc3c(c2)c2cc(CCc4ccc(N(CC)CC)cc4)ccc2n3CC)cc1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/USPTO/US07314693-20080101-C00155.png,CCCCN(CCCC)c1ccc(CCc2ccc(N(c3ccc(Cl)cc3)c3ccc(CCc4ccc(N(CCCC)CCCC)cc4)c4ccccc34)c3ccccc23)cc1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/USPTO/US07314693-20080101-C00157.png,CCN(Cc1ccccc1)c1ccc(CCc2ccc(N(c3ccc(C)cc3)c3ccc(CCc4ccc(N(CC)Cc5ccccc5)cc4)cc3)cc2)cc1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/USPTO/US07314693-20080101-C00158.png,CCN(Cc1ccc(C)cc1)c1ccc(CCc2ccc(N(c3ccc(CCc4ccc(N(CC)Cc5ccc(C)cc5)cc4)cc3)c3ccc(-c4ccccc4)cc3)cc2)cc1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/USPTO/US07314693-20080101-C00159.png,CCN(CC)c1ccc(C=Cc2ccc(N(c3ccc(C=Cc4ccc(N(CC)CC)cc4)cc3)c3ccc(C=Cc4ccc(N(CC)CC)cc4)cc3)cc2)cc1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/USPTO/US07314693-20080101-C00160.png,CCN(CC)c1ccc(C(=Cc2ccc(N(c3ccc(C=C(c4ccccc4)c4ccc(N(CC)CC)cc4)cc3)c3ccc(/C=C(\c4ccccc4)c4ccc(N(CC)CC)cc4)cc3)cc2)c2ccccc2)cc1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/USPTO/US07314693-20080101-C00163.png,CCN(CC)c1ccc(CCc2ccc(N(c3ccc(CCc4ccc(N(CC)CC)cc4)cc3)c3ccc(CCc4ccc(N(CC)CC)cc4)cc3)cc2)cc1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/USPTO/US07314693-20080101-C00170.png,CCN(CC)c1cc(C(C)=CC=Cc2ccc(-n3c4ccccc4c4ccccc43)cc2)ccc1C(C)=CC=Cc1ccc(-n2c3ccccc3c3ccccc32)cc1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/USPTO/US07314693-20080101-C00175.png,CCN(CC)c1ccc(C=NN(c2ccccc2)c2ccccc2)cc1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/USPTO/US07314693-20080101-C00176.png,CCN(CC)c1ccc(N(N=Cc2ccc3c(c2)c2ccccc2n3C)c2ccc(N(CC)CC)cc2)cc1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/USPTO/US07314693-20080101-C00177.png,CCN(CC)c1ccc2ccc3c(C=NN(c4ccccc4)c4ccccc4)ccc4ccc1c2c43
/beegfs/home/m.romanov/thesis/benchmarking/datasets/USPTO/US07314693-20080101-C00178.png,CCN(CC)c1ccc(C=NN(c2ccccc2)c2cccc3ccccc23)cc1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/USPTO/US07314693-20080101-C00179.png,CCN(CC)c1ccc(N(C)N=Cc2ccc3c(c2)c2ccccc2n3CC)cc1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/USPTO/US07314693-20080101-C00181.png,CCN(Cc1ccccc1)c1ccc2c(c1)c1cc(C=NN(c3ccccc3)c3ccccc3)ccc1n2C
/beegfs/home/m.romanov/thesis/benchmarking/datasets/USPTO/US07314693-20080101-C00182.png,CCN(CC)c1ccc(-c2nnc(-c3ccc(N(CC)CC)cc3)o2)cc1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/USPTO/US07314693-20080101-C00183.png,CCCN(CCC)c1ccc(-c2nc(-c3ccc(N(C)C)cc3)c(-c3ccccc3Cl)o2)cc1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/USPTO/US07314693-20080101-C00184.png,CCN(CC)c1ccc(-c2ccc(-c3ccc(N(CC)CC)cc3)cc2)cc1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/USPTO/US07314693-20080101-C00185.png,Cc1ccc(-c2ccc(CN(C)c3ccc(-c4cccc(-c5ccc(N(C)Cc6ccc(-c7ccc(C)cc7)cc6)cc5)c4)cc3)cc2)cc1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/USPTO/US07314693-20080101-C00265.png,Cc1ccc(-c2cccs2)s1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/USPTO/US07314693-20080101-C00267.png,Cc1ccc2c(c1)CCCN2C
/beegfs/home/m.romanov/thesis/benchmarking/datasets/USPTO/US07314693-20080101-C00269.png,CN1CCc2ccccc21
/beegfs/home/m.romanov/thesis/benchmarking/datasets/USPTO/US07314693-20080101-C00273.png,CCN(CC)c1ccc(C=Cc2ccc(C=Cc3ccc(N(CC)CC)cc3)cc2)cc1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/USPTO/US07314693-20080101-C00275.png,CCN(CC)c1ccc(C=Cc2cc(OC)c(C=Cc3ccc(N(CC)CC)cc3)cc2OC)cc1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/USPTO/US07314693-20080101-C00278.png,CCN(CC)c1ccc(C=Cc2ccccc2C=Cc2ccc(N(CC)CC)cc2)cc1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/USPTO/US07314693-20080101-C00284.png,CCN(Cc1ccc(-c2ccc(C)cc2)cc1)c1ccc(C=Cc2ccc(C=Cc3ccc(N(CC)Cc4ccc(-c5ccc(C)cc5)cc4)cc3)cc2)cc1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/USPTO/US07314693-20080101-C00285.png,CCN(Cc1ccccc1)c1ccc(C=Cc2cccc(C=Cc3ccc(N(CC)Cc4ccccc4)cc3)c2)cc1
