path,Smiles
/beegfs/home/m.romanov/thesis/benchmarking/datasets/UOB/maybridge-0012-1053729434.png,CC(C)(C)OC(=O)N1CCC(c2nc(C=O)cs2)CC1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/UOB/maybridge-0012-110811163.png,O=Cc1sc(-c2ccccc2)nc1-c1ccccc1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/UOB/maybridge-0012-135890793.png,N#Cc1cccc(C=O)c1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/UOB/maybridge-0012-154509645.png,Cc1nc(-c2ccc(C(F)(F)F)cc2)sc1C=O
/beegfs/home/m.romanov/thesis/benchmarking/datasets/UOB/maybridge-0012-322584304.png,O=Cc1csc(-c2ccc(C(F)(F)F)cc2)n1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/UOB/maybridge-0012-423484584.png,O=Cc1ccc(F)c(F)c1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/UOB/maybridge-0012-473091589.png,O=Cc1cc(F)cc(F)c1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/UOB/maybridge-0012-848353251.png,O=Cc1csnn1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/UOB/maybridge-0012-900005443.png,N#Cc1ccc(C=O)cc1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/UOB/maybridge-0013-146386987.png,O=Cc1cc(Cl)ccc1O
/beegfs/home/m.romanov/thesis/benchmarking/datasets/UOB/maybridge-0013-267661299.png,O=Cc1cccc(B(O)O)c1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/UOB/maybridge-0013-320882374.png,O=Cc1ccc(F)c([N+](=O)[O-])c1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/UOB/maybridge-0013-424012161.png,O=Cc1ccccc1B(O)O
/beegfs/home/m.romanov/thesis/benchmarking/datasets/UOB/maybridge-0013-492908237.png,O=Cc1ccc(B(O)O)cc1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/UOB/maybridge-0013-518145400.png,O=Cc1cc(C(=O)O)ccc1F
/beegfs/home/m.romanov/thesis/benchmarking/datasets/UOB/maybridge-0013-594202473.png,COC(=O)c1ccccc1C=O
/beegfs/home/m.romanov/thesis/benchmarking/datasets/UOB/maybridge-0013-605710457.png,Cc1cc(Cl)cc(C=O)c1O
/beegfs/home/m.romanov/thesis/benchmarking/datasets/UOB/maybridge-0013-821825341.png,C=CCc1c(O)cccc1C=O
/beegfs/home/m.romanov/thesis/benchmarking/datasets/UOB/maybridge-0013-822073182.png,O=Cc1ccc([N+](=O)[O-])cc1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/UOB/maybridge-0013-856800204.png,O=Cc1ccc(F)c(C(=O)O)c1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/UOB/maybridge-0013-898367489.png,O=Cc1ccc(F)c(Cl)c1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/UOB/maybridge-0014-1048104985.png,O=Cc1ccc(-n2cccn2)cc1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/UOB/maybridge-0014-252210558.png,O=Cc1ccccc1-n1cccn1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/UOB/maybridge-0014-296928925.png,O=Cc1ccc(-n2cncn2)cc1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/UOB/maybridge-0014-383077642.png,O=Cc1cccc(-c2ccco2)c1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/UOB/maybridge-0014-4590482.png,O=Cc1cccc(-n2cccc2)c1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/UOB/maybridge-0014-562214752.png,O=Cc1cccc(-n2cncn2)c1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/UOB/maybridge-0014-606624606.png,O=Cc1ccc(-n2ccnc2)cc1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/UOB/maybridge-0014-650277359.png,O=Cc1ccccc1-c1ccco1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/UOB/maybridge-0014-721645441.png,O=Cc1ccc(-c2ccco2)cc1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/UOB/maybridge-0014-809766134.png,O=Cc1ccc(-n2cccc2)cc1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/UOB/maybridge-0014-930215794.png,O=Cc1cccc(-n2cccn2)c1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/UOB/maybridge-0014-968618703.png,O=Cc1ccccc1-n1cccc1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/UOB/maybridge-0015-1009552449.png,COc1ccc(B(O)O)c(C=O)c1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/UOB/maybridge-0015-237738299.png,O=Cc1ccccc1-c1cccnc1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/UOB/maybridge-0015-284082264.png,O=Cc1ccc(C(F)(F)F)cc1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/UOB/maybridge-0015-323111643.png,O=Cc1ccccc1N1CCCC1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/UOB/maybridge-0015-594693849.png,O=Cc1cccc(N2CCCC2)c1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/UOB/maybridge-0015-64069296.png,O=Cc1cccc(C(F)(F)F)c1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/UOB/maybridge-0015-894374161.png,O=Cc1c(Cl)cccc1Cl
/beegfs/home/m.romanov/thesis/benchmarking/datasets/UOB/maybridge-0015-899867503.png,O=Cc1ccc(N2CCCC2)cc1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/UOB/maybridge-0015-937902080.png,O=Cc1ccc(-c2ccccn2)cc1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/UOB/maybridge-0015-965114951.png,O=Cc1cc(Cl)cc(Cl)c1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/UOB/maybridge-0015-969875430.png,COc1ccc(C=O)c(B(O)O)c1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/UOB/maybridge-0015-97806667.png,COc1ccc(C=O)cc1B(O)O
/beegfs/home/m.romanov/thesis/benchmarking/datasets/UOB/maybridge-0016-1006457936.png,O=Cc1cccc(-c2cccnc2)c1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/UOB/maybridge-0016-117430849.png,O=Cc1cccc(-c2ccncc2)c1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/UOB/maybridge-0016-135994828.png,O=Cc1ccc(-c2ncccn2)cc1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/UOB/maybridge-0016-136928771.png,O=Cc1cccc(-c2ncccn2)c1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/UOB/maybridge-0016-158600225.png,O=Cc1cccc(-c2cncnc2)c1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/UOB/maybridge-0016-188977971.png,O=Cc1ccc(-c2ccncc2)cc1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/UOB/maybridge-0016-204169291.png,O=Cc1ccc(-c2cccnc2)cc1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/UOB/maybridge-0016-251054510.png,O=Cc1cccc(-c2ccccn2)c1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/UOB/maybridge-0016-292915631.png,O=Cc1cccc(Cn2ccnc2)c1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/UOB/maybridge-0016-448917352.png,CN(C)c1ccc(C=O)c(Cl)c1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/UOB/maybridge-0016-601260046.png,O=Cc1ccc(-c2cncnc2)cc1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/UOB/maybridge-0016-740287392.png,O=Cc1ccc(Cn2ccnc2)cc1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/UOB/maybridge-0017-167532150.png,O=Cc1ccccc1-c1cccs1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/UOB/maybridge-0017-177726269.png,O=Cc1cccc(Cn2cccn2)c1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/UOB/maybridge-0017-214349897.png,O=Cc1ccc(Cn2cccn2)cc1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/UOB/maybridge-0017-268849954.png,Cc1nc(-c2cccc(C=O)c2)no1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/UOB/maybridge-0017-319472828.png,CCCCC#Cc1ccc(C=O)cc1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/UOB/maybridge-0017-362472555.png,O=Cc1cccc(Cn2cncn2)c1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/UOB/maybridge-0017-369715910.png,O=Cc1ccc(Cn2cncn2)cc1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/UOB/maybridge-0017-46888424.png,O=Cc1cccc(-c2ccsc2)c1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/UOB/maybridge-0017-540408336.png,Cc1nc(-c2ccc(C=O)cc2)no1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/UOB/maybridge-0017-634698451.png,Cc1noc(-c2ccc(C=O)cc2)n1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/UOB/maybridge-0017-789385626.png,O=Cc1ccccc1Cn1cncn1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/UOB/maybridge-0017-966246654.png,O=Cc1cccc(-c2cccs2)c1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/UOB/maybridge-0018-1020021179.png,O=Cc1ccc(-c2ccsc2)cc1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/UOB/maybridge-0018-140609022.png,O=Cc1cccc(CN2CCCC2)c1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/UOB/maybridge-0018-304482408.png,O=Cc1cccc(N2CCCCC2)c1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/UOB/maybridge-0018-317333348.png,O=Cc1ccc(OC(F)(F)F)cc1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/UOB/maybridge-0018-510488981.png,O=Cc1ccc(-c2cccs2)cc1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/UOB/maybridge-0018-545854233.png,O=Cc1ccc(B2OCCCO2)cc1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/UOB/maybridge-0018-561940504.png,O=Cc1ccc(-c2csnn2)cc1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/UOB/maybridge-0018-562424523.png,O=Cc1ccc(N2CCCCC2)cc1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/UOB/maybridge-0018-576018089.png,O=Cc1ccc(CN2CCCC2)cc1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/UOB/maybridge-0018-719621192.png,O=Cc1ccc(N2CCCC2=O)cc1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/UOB/maybridge-0018-784241472.png,O=Cc1ccc(-c2nccs2)cc1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/UOB/maybridge-0018-977211378.png,O=Cc1cccc(-c2nccs2)c1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/UOB/maybridge-0019-1000186923.png,O=Cc1cccc(N2CCOCC2)c1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/UOB/maybridge-0019-176806044.png,O=Cc1cccc(CBr)c1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/UOB/maybridge-0019-35864175.png,O=Cc1ccccc1N1CCOCC1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/UOB/maybridge-0019-362080673.png,CN(C)c1ccc(C=O)c(F)c1C#N
/beegfs/home/m.romanov/thesis/benchmarking/datasets/UOB/maybridge-0019-4737843.png,O=Cc1ccc(CBr)cc1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/UOB/maybridge-0019-741509041.png,O=Cc1ccc(N2CCOCC2)cc1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/UOB/maybridge-0019-745569813.png,O=Cc1cc(Cl)c(O)c(Cl)c1
/beegfs/home/m.romanov/thesis/benchmarking/datasets/UOB/maybridge-0019-74665438.png,CN(C)CCOc1ccccc1C=O
